id,inventory_item_id,transaction_type,quantity_delta,balance_after,reference,notes,occurred_at,created_by,created_at
40542069-a50e-5188-b233-bc1834704c4d,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-83.909,1244.475,ISS-CP-BEARING-ASSY-2026-09-01,Issued to production.,2026-09-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c74c99ed-dbc2-558c-979a-ec88f8c45c72,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-111.865,1328.384,ISS-CP-BEARING-ASSY-2026-08-31,Issued to production.,2026-08-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0fd41249-224f-52ac-97c9-7040cad7cff7,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-78.855,1440.249,ISS-CP-BEARING-ASSY-2026-08-29,Issued to production.,2026-08-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
98026199-9882-5c06-91fb-4843c39bd40f,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-98.539,1519.104,ISS-CP-BEARING-ASSY-2026-08-28,Issued to production.,2026-08-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0fc6d6b5-2a48-5cd8-a55d-6128b76e8623,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-107.702,1617.643,ISS-CP-BEARING-ASSY-2026-08-27,Issued to production.,2026-08-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3a419970-76ee-5845-8369-24353828c4f1,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-107.766,1725.345,ISS-CP-BEARING-ASSY-2026-08-26,Issued to production.,2026-08-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
64deb805-46c3-5cde-9668-bad73628b4a7,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-79.332,1833.111,ISS-CP-BEARING-ASSY-2026-08-25,Issued to production.,2026-08-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6c0757ba-c133-55db-8596-a9f2ae1c52fc,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-104.921,1912.443,ISS-CP-BEARING-ASSY-2026-08-24,Issued to production.,2026-08-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a10055be-150e-5673-b5d6-dea15bf5c473,e156dee8-6f93-517e-902e-7d6907071714,RECEIPT,1231.702,2017.364,GRN-CP-BEARING-ASSY-2026-08-24,Goods received from Kanto Precision KK.,2026-08-24T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
42d6f710-a2cb-5fbb-a59b-d063f1ce86c8,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-97.926,785.662,ISS-CP-BEARING-ASSY-2026-08-22,Issued to production.,2026-08-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
be0bec20-ee52-5b0d-bf2d-f81982cf2cfb,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-82.839,883.588,ISS-CP-BEARING-ASSY-2026-08-21,Issued to production.,2026-08-21T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c08dcd99-0b23-53ad-ab02-54dc6745de07,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-111.833,966.427,ISS-CP-BEARING-ASSY-2026-08-20,Issued to production.,2026-08-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7b48bff0-f325-573a-af73-b756dd3abe40,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-106.951,1078.26,ISS-CP-BEARING-ASSY-2026-08-19,Issued to production.,2026-08-19T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1594ad1f-addc-5a4e-bbdf-8433757e6a1f,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-86.707,1185.211,ISS-CP-BEARING-ASSY-2026-08-18,Issued to production.,2026-08-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
1a5e11e6-4445-5d91-b88a-cb08d3b349db,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-99.89,1271.918,ISS-CP-BEARING-ASSY-2026-08-17,Issued to production.,2026-08-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
891c1b46-9809-51d5-aec8-fabe83e8571d,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-103.994,1371.808,ISS-CP-BEARING-ASSY-2026-08-15,Issued to production.,2026-08-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
89acaff5-954f-5d25-b054-ddacd5cd5a32,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-93.556,1475.802,ISS-CP-BEARING-ASSY-2026-08-14,Issued to production.,2026-08-14T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3c0e9d28-952b-5375-a602-3a5981549a9d,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-94.708,1569.358,ISS-CP-BEARING-ASSY-2026-08-13,Issued to production.,2026-08-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
20682a57-662b-594f-90bd-ae4de4205983,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-82.345,1664.066,ISS-CP-BEARING-ASSY-2026-08-12,Issued to production.,2026-08-12T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
83d19083-06e6-5be1-a843-08a2de340e5c,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-109.071,1746.411,ISS-CP-BEARING-ASSY-2026-08-11,Issued to production.,2026-08-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
565394d9-40ba-50a0-ad6a-2d3f7cf489ce,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-86.732,1855.482,ISS-CP-BEARING-ASSY-2026-08-10,Issued to production.,2026-08-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
2258c2ef-7e81-5300-8ae8-7af313af0746,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-93.869,1942.214,ISS-CP-BEARING-ASSY-2026-08-08,Issued to production.,2026-08-08T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3405574a-22f5-528f-8aa9-069c7ce363a6,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-87.348,2036.083,ISS-CP-BEARING-ASSY-2026-08-07,Issued to production.,2026-08-07T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
aec1932a-a212-522e-ae17-3e199158b920,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-95.952,2123.431,ISS-CP-BEARING-ASSY-2026-08-06,Issued to production.,2026-08-06T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
644e189f-19e5-53b8-8def-323472e7d796,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-99.531,2219.383,ISS-CP-BEARING-ASSY-2026-08-05,Issued to production.,2026-08-05T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
3a394320-9d3f-58f1-9567-cebc4ef4446f,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-101.523,2318.914,ISS-CP-BEARING-ASSY-2026-08-04,Issued to production.,2026-08-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
26665f4d-b581-5049-bdbf-0831ce95db6e,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-80.281,2420.437,ISS-CP-BEARING-ASSY-2026-08-03,Issued to production.,2026-08-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
fdae902b-5456-5bb6-b9fb-eff1d2f45b25,e156dee8-6f93-517e-902e-7d6907071714,RECEIPT,1314.809,2500.718,GRN-CP-BEARING-ASSY-2026-08-03,Goods received from Kanto Precision KK.,2026-08-03T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
75e6cea1-79eb-5a07-9a51-f7b0e76905f6,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-78.4,1185.909,ISS-CP-BEARING-ASSY-2026-08-01,Issued to production.,2026-08-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
44b7aefb-f0af-5487-8342-1937bc1a005d,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-81.261,1264.309,ISS-CP-BEARING-ASSY-2026-07-31,Issued to production.,2026-07-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
facf123e-71cf-5fc1-8687-ad90ee1e6200,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-102.348,1345.57,ISS-CP-BEARING-ASSY-2026-07-30,Issued to production.,2026-07-30T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ecbce01a-ee8c-58ab-a045-fd5f0967b21c,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-79.133,1447.918,ISS-CP-BEARING-ASSY-2026-07-29,Issued to production.,2026-07-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
c6e87a12-67f0-560d-a631-2845c6f618b4,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-111.535,1527.051,ISS-CP-BEARING-ASSY-2026-07-28,Issued to production.,2026-07-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
07572c71-fe60-591a-9150-d15c201e8b26,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-102.256,1638.586,ISS-CP-BEARING-ASSY-2026-07-27,Issued to production.,2026-07-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5380785d-1d27-52db-ab0f-d9055c11ec60,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-87.488,1740.842,ISS-CP-BEARING-ASSY-2026-07-25,Issued to production.,2026-07-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4a52af29-d351-52f6-8619-cfcdedc1f0d6,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-81.352,1828.33,ISS-CP-BEARING-ASSY-2026-07-24,Issued to production.,2026-07-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ce8c47d6-8235-58a2-88e7-3da70bf59f14,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-105.24,1909.682,ISS-CP-BEARING-ASSY-2026-07-23,Issued to production.,2026-07-23T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8fa9c6d2-473a-5fb0-97b0-005b31a7cb25,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-101.065,2014.922,ISS-CP-BEARING-ASSY-2026-07-22,Issued to production.,2026-07-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
dce73df0-33eb-547b-a698-55c9ccf9cf11,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-85.164,2115.987,ISS-CP-BEARING-ASSY-2026-07-21,Issued to production.,2026-07-21T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
bca6dddc-7842-5fdb-9341-9b6b09f875d8,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-102.787,2201.151,ISS-CP-BEARING-ASSY-2026-07-20,Issued to production.,2026-07-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a566837a-077e-507e-b8ce-04357842b4e3,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-86.361,2303.938,ISS-CP-BEARING-ASSY-2026-07-18,Issued to production.,2026-07-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b825dfe7-f82e-56a4-8228-28b0d4870e97,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-107.54,2390.299,ISS-CP-BEARING-ASSY-2026-07-17,Issued to production.,2026-07-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b0a96f95-337b-5adf-80e7-405b7240ab47,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-91.258,2497.839,ISS-CP-BEARING-ASSY-2026-07-16,Issued to production.,2026-07-16T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
43e642ea-310f-543e-b942-7478ed50b01c,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-103.108,2589.097,ISS-CP-BEARING-ASSY-2026-07-15,Issued to production.,2026-07-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
10271ae0-0db1-559b-969e-4b19124f6b81,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-89.211,2692.205,ISS-CP-BEARING-ASSY-2026-07-14,Issued to production.,2026-07-14T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
13ef1e75-7c7d-5f51-ac9f-39a799eade35,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-97.221,2781.416,ISS-CP-BEARING-ASSY-2026-07-13,Issued to production.,2026-07-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0d775df0-4bcd-5908-971b-75905c0ce132,e156dee8-6f93-517e-902e-7d6907071714,RECEIPT,1388.148,2878.637,GRN-CP-BEARING-ASSY-2026-07-13,Goods received from Kanto Precision KK.,2026-07-13T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
6c339f2a-e8ca-5f5c-94eb-47f99b88c26f,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-106.793,1490.489,ISS-CP-BEARING-ASSY-2026-07-11,Issued to production.,2026-07-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e036de11-aa47-506a-9e98-d45a32cea9a8,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-92.534,1597.282,ISS-CP-BEARING-ASSY-2026-07-10,Issued to production.,2026-07-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5f62b25f-1ba0-5041-becd-7b3ca81a6f7c,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-98.133,1689.816,ISS-CP-BEARING-ASSY-2026-07-09,Issued to production.,2026-07-09T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
2927c472-a889-56e2-849b-2279c7884a3d,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-106.437,1787.949,ISS-CP-BEARING-ASSY-2026-07-08,Issued to production.,2026-07-08T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
14eaa48a-fbcd-515e-a75d-120c1a44a68a,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-105.919,1894.386,ISS-CP-BEARING-ASSY-2026-07-07,Issued to production.,2026-07-07T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7ffa2709-2478-5dc0-8d0f-53ba8ab1f6d7,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-102.389,2000.305,ISS-CP-BEARING-ASSY-2026-07-06,Issued to production.,2026-07-06T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4bf3bf11-9cda-5c73-84cb-07415fd27f1d,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-102.104,2102.694,ISS-CP-BEARING-ASSY-2026-07-04,Issued to production.,2026-07-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
f9907c82-c2d6-5846-a4d7-0429e10c8014,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-107.412,2204.798,ISS-CP-BEARING-ASSY-2026-07-03,Issued to production.,2026-07-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
fa6b7e1b-557e-5989-82e8-6ee6d15a4e10,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-83.169,2312.21,ISS-CP-BEARING-ASSY-2026-07-02,Issued to production.,2026-07-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4c04df7e-d5a8-51a6-a867-73f7cc6b9988,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-103.421,2395.379,ISS-CP-BEARING-ASSY-2026-07-01,Issued to production.,2026-07-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
34b479dc-c29f-50bf-b9f7-9c8b9385faf4,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-82.32,2498.8,ISS-CP-BEARING-ASSY-2026-06-30,Issued to production.,2026-06-30T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d06b1326-40a6-567a-b128-bf3bf2453430,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-96.853,2581.12,ISS-CP-BEARING-ASSY-2026-06-29,Issued to production.,2026-06-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
ddbc176e-dd18-5cf9-866b-8d1fb8e78d19,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-80.705,2677.973,ISS-CP-BEARING-ASSY-2026-06-27,Issued to production.,2026-06-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
a36f6800-e07f-5470-965c-480ae98f7189,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-108.351,2758.678,ISS-CP-BEARING-ASSY-2026-06-26,Issued to production.,2026-06-26T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4ca56e90-b693-5091-ac32-6b54e29acdcb,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-83.554,2867.029,ISS-CP-BEARING-ASSY-2026-06-25,Issued to production.,2026-06-25T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
09ea6f30-6a1c-5bed-bdd4-fa25ecb03a44,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-99.883,2950.583,ISS-CP-BEARING-ASSY-2026-06-24,Issued to production.,2026-06-24T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
314f6e78-5d87-5131-9551-8581be8192a5,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-78.502,3050.466,ISS-CP-BEARING-ASSY-2026-06-23,Issued to production.,2026-06-23T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e1c49e00-c7d0-5399-8cce-8db7ef51571e,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-97.556,3128.968,ISS-CP-BEARING-ASSY-2026-06-22,Issued to production.,2026-06-22T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
e1322a0c-02d0-50cc-b422-f154986149d2,e156dee8-6f93-517e-902e-7d6907071714,RECEIPT,1429.118,3226.524,GRN-CP-BEARING-ASSY-2026-06-22,Goods received from Kanto Precision KK.,2026-06-22T10:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
4ba85cd7-ac5b-5cf9-916a-278dc3b3927e,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-88.931,1797.406,ISS-CP-BEARING-ASSY-2026-06-20,Issued to production.,2026-06-20T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
db54b721-8e2e-563a-8c92-f876e0dfd21f,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-103.636,1886.337,ISS-CP-BEARING-ASSY-2026-06-19,Issued to production.,2026-06-19T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
51725bb8-f24b-5cb4-b5b2-dfd91ec5000f,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-99.193,1989.973,ISS-CP-BEARING-ASSY-2026-06-18,Issued to production.,2026-06-18T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
fcddccb5-e7ec-5897-b5df-473fb3b7d088,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-103.723,2089.166,ISS-CP-BEARING-ASSY-2026-06-17,Issued to production.,2026-06-17T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
878cdc30-9ee8-5326-ace2-0dc0a45c07b5,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-79.28,2192.889,ISS-CP-BEARING-ASSY-2026-06-16,Issued to production.,2026-06-16T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
430984fb-dfe3-52af-9319-b29a462afba5,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-101.244,2272.169,ISS-CP-BEARING-ASSY-2026-06-15,Issued to production.,2026-06-15T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7501175c-0ed1-562f-a3a1-b5c5847c19a5,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-80.802,2373.413,ISS-CP-BEARING-ASSY-2026-06-13,Issued to production.,2026-06-13T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
17ec6b45-96df-5fc2-b6ed-7d005d8f96e9,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-95.377,2454.215,ISS-CP-BEARING-ASSY-2026-06-12,Issued to production.,2026-06-12T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d49a26d6-9604-5ad9-b7f4-310f8d987580,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-78.21,2549.592,ISS-CP-BEARING-ASSY-2026-06-11,Issued to production.,2026-06-11T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
615e9c6b-9ac2-59e1-a5cb-4772e59835c8,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-92.1,2627.802,ISS-CP-BEARING-ASSY-2026-06-10,Issued to production.,2026-06-10T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
7ee91108-a843-588d-89bd-c959d216904b,e156dee8-6f93-517e-902e-7d6907071714,ISSUE,-105.166,2719.902,ISS-CP-BEARING-ASSY-2026-06-09,Issued to production.,2026-06-09T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
5beb73b0-b629-5646-9750-70fba91e48a5,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2601.479,196000.0,ISS-CP-FASTENER-2026-09-05,Issued to production.,2026-09-05T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
33288d34-6f93-553c-89bb-0510787dc8d3,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2503.211,198601.479,ISS-CP-FASTENER-2026-09-04,Issued to production.,2026-09-04T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
f69b7047-3ab0-5dab-906d-d3b77c887089,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2269.469,201104.69,ISS-CP-FASTENER-2026-09-03,Issued to production.,2026-09-03T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
d14e962a-bf09-5b98-abeb-5c32b3c4efed,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2262.008,203374.159,ISS-CP-FASTENER-2026-09-02,Issued to production.,2026-09-02T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
0451d251-b2eb-58b6-bb79-f57aaedc3124,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2416.579,205636.167,ISS-CP-FASTENER-2026-09-01,Issued to production.,2026-09-01T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
8aa8a0e9-b478-56eb-997d-b500dfaad446,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2066.146,208052.746,ISS-CP-FASTENER-2026-08-31,Issued to production.,2026-08-31T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
571cf203-20de-5ff4-bc2c-bf71c05e93af,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2216.746,210118.892,ISS-CP-FASTENER-2026-08-29,Issued to production.,2026-08-29T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
b68e3a59-c405-546f-b9a4-f4de3841d7ed,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-2339.609,212335.638,ISS-CP-FASTENER-2026-08-28,Issued to production.,2026-08-28T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
2343aa15-275b-5d5c-b60c-defae45b6a02,da29d0eb-49f6-5751-aa62-026a2fa5b685,ISSUE,-1980.348,214675.247,ISS-CP-FASTENER-2026-08-27,Issued to production.,2026-08-27T14:00:00+00:00,a3326004-c6ac-5617-a46c-ac7418e1b55c,2026-09-06T09:02:29.920757+00:00
